time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2024-07-09T00:26:56.010Z,19.3713340759277,-155.212493896484,1.73000001907349,1.71000004,md,20.0,106.0,0.003741,0.150000006,hv,hv74323046,2024-07-09T00:28:45.790Z,"8 km SSE of Volcano, Hawaii",earthquake,0.53,0.319999993,0.289999992,12.0,automatic,hv,hv
2024-07-09T00:26:54.620Z,19.3733329772949,-155.216995239258,3.02999997138977,1.87,md,15.0,161.0,0.001481,0.230000004,hv,hv74323041,2024-07-09T00:28:40.750Z,"7 km SSE of Volcano, Hawaii",earthquake,0.78,0.620000005,0.270000011,9.0,automatic,hv,hv
2024-07-09T00:19:30.890Z,33.9508333,-116.751,11.8,2.28,ml,102.0,34.0,0.0461,0.16,ci,ci40652863,2024-07-09T00:30:08.620Z,"5 km NE of Cabazon, CA",earthquake,0.11,0.29,0.129,25.0,automatic,ci,ci
2024-07-09T00:10:16.991Z,-16.0506,-74.9142,31.991,4.5,mb,25.0,167.0,4.451,0.58,us,us7000mxxi,2024-07-09T00:24:00.040Z,"65 km WSW of Atiquipa, Peru",earthquake,12.06,7.256,0.087,39.0,reviewed,us,us
2024-07-09T00:03:10.690Z,33.9043333,-116.6048333,9.44,0.84,ml,37.0,61.0,0.09216,0.14,ci,ci40652847,2024-07-09T00:16:15.499Z,"6 km W of Garnet, CA",earthquake,0.17,0.5,0.14,24.0,automatic,ci,ci
2024-07-08T23:58:02.980Z,38.8230018615723,-122.807998657227,3.15000009536743,0.79,md,12.0,73.0,0.001668,0.03,nc,nc75032577,2024-07-08T23:59:37.854Z,"7 km NNW of The Geysers, CA",earthquake,0.47,1.13,0.2,12.0,automatic,nc,nc
2024-07-08T23:57:53.000Z,33.966,-116.2903333,1.88,0.84,ml,22.0,49.0,0.1016,0.15,ci,ci40652831,2024-07-09T00:04:05.468Z,"19 km NNE of Thousand Palms, CA",earthquake,0.18,0.34,0.135,15.0,automatic,ci,ci
2024-07-08T10:40:25.060Z,54.52,-163.522666666667,9.66,1.09,ml,8.0,266.0,0.1789,0.33,av,av93014664,2024-07-09T00:40:41.850Z,"37 km S of False Pass, Alaska",earthquake,1.52,0.72,0.216296244320676,8.0,reviewed,av,av
2024-07-08T10:39:32.310Z,56.7588333333333,-157.761666666667,6.65,0.94,ml,5.0,226.0,0.2179,0.29,av,av93014674,2024-07-09T01:01:57.590Z,"65 km NE of Chignik, Alaska",earthquake,2.19,3.71,0.16377209062876,5.0,reviewed,av,av
2024-07-08T10:08:51.030Z,56.1935,-159.400166666667,25.09,-0.37,ml,5.0,122.0,0.04719,0.31,av,av93014659,2024-07-09T00:19:56.570Z,"32 km N of Ivanof Bay, Alaska",earthquake,1.41,2.2,0.248646149448797,5.0,reviewed,av,av
2024-07-08T10:03:45.560Z,58.4475,-154.4445,4.43,-0.48,ml,5.0,234.0,0.07094,0.15,av,av93014654,2024-07-09T00:15:05.030Z,"97 km N of Karluk, Alaska",earthquake,0.88,0.77,0.261488035498457,5.0,reviewed,av,av
2024-07-09T02:02:14.580Z,38.7845001220703,-122.758331298828,2.34999990463257,0.77,md,9.0,94.0,0.01493,0.01,nc,nc75032602,2024-07-09T02:03:52.700Z,"1 km  of The Geysers, CA",earthquake,0.36,0.889999986,0.17,10.0,automatic,nc,nc
2024-07-09T02:00:02.606Z,61.5014,-146.6162,21.2,1.6,ml,,,,0.64,ak,ak0248rwu5qc,2024-07-09T02:02:06.936Z,"43 km NNW of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-07-09T01:41:51.860Z,35.3921667,-118.229,8.54,1.18,ml,25.0,56.0,0.1613,0.14,ci,ci40652943,2024-07-09T01:48:10.091Z,"32 km SE of Bodfish, CA",earthquake,0.18,0.71,0.17,15.0,automatic,ci,ci
2024-07-09T01:38:56.890Z,38.6054992675781,-122.698997497559,5.80999994277954,1.93,md,33.0,45.0,0.02481,0.1,nc,nc75032597,2024-07-09T01:42:01.200Z,"11 km WNW of Calistoga, CA",earthquake,0.24,0.629999995,0.12,31.0,automatic,nc,nc
2024-07-09T01:30:27.210Z,19.3316669464111,-155.13883972168,3.70000004768372,1.65,ml,39.0,117.0,0.04649,0.170000002,hv,hv74323156,2024-07-09T01:33:05.580Z,"14 km S of Fern Forest, Hawaii",earthquake,0.38,2.02999997,0.46,6.0,automatic,hv,hv
2024-07-09T01:27:31.660Z,32.8646667,-116.1521667,6.94,0.85,ml,23.0,75.0,0.08613,0.21,ci,ci40652919,2024-07-09T01:33:41.013Z,"21 km NW of Ocotillo, CA",earthquake,0.31,0.92,0.249,11.0,automatic,ci,ci
2024-07-09T01:12:13.450Z,38.7980003356934,-122.768165588379,2.35999989509583,0.76,md,8.0,99.0,0.01811,0.01,nc,nc75032592,2024-07-09T01:13:47.328Z,"3 km NNW of The Geysers, CA",earthquake,0.52,1.72000003,0.07,9.0,automatic,nc,nc
2024-07-09T01:07:15.470Z,33.7088333,-116.7491667,16.49,0.86,ml,26.0,82.0,0.02927,0.08,ci,ci40652895,2024-07-09T01:13:22.530Z,"4 km SW of Idyllwild, CA",earthquake,0.19,0.26,0.296,16.0,automatic,ci,ci
2024-07-09T01:05:52.510Z,38.8330001831055,-122.794998168945,2.28999996185303,0.23,md,7.0,87.0,0.00651,0.01,nc,nc75032587,2024-07-09T01:07:28.245Z,"6 km WNW of Cobb, CA",earthquake,0.59,2.22000003,0.12,9.0,automatic,nc,nc
2024-07-09T00:52:11.629Z,-19.2981,134.6777,8.108,4.4,mb,16.0,66.0,0.538,0.74,us,us7000mxxu,2024-07-09T02:08:56.040Z,"64 km NE of Tennant Creek, Australia",earthquake,5.94,5.561,0.218,6.0,reviewed,us,us
2024-07-08T12:22:51.310Z,52.0355,-176.112333333333,3.35,0.36,ml,4.0,239.0,0.02866,0.24,av,av93189921,2024-07-09T01:56:05.550Z,"40 km ENE of Adak, Alaska",earthquake,1.35,1.91,0.49477983785958,4.0,reviewed,av,av
2024-07-08T10:57:03.310Z,55.4966666666667,-161.840166666667,8.2,0.03,ml,4.0,175.0,0.09442,0.06,av,av93014694,2024-07-09T01:20:38.210Z,"57 km NNE of King Cove, Alaska",earthquake,1.71,1.04,0.181588802292102,4.0,reviewed,av,av
2024-07-09T02:33:08.260Z,35.0231667,-119.1491667,0.04,1.85,ml,37.0,64.0,0.06424,0.26,ci,ci40652967,2024-07-09T02:39:49.395Z,"20 km N of Pine Mountain Club, CA",earthquake,0.28,0.63,0.185,26.0,automatic,ci,ci
2024-07-09T02:31:13.641Z,63.1422,-151.2202,7.8,1.5,ml,,,,0.42,ak,ak0248rx0tor,2024-07-09T02:35:49.717Z,"51 km SSE of Denali National Park, Alaska",earthquake,,0.4,,,automatic,ak,ak
2024-07-09T02:30:59.240Z,60.5053,-151.4571,60.0,2.9,ml,,,,0.57,ak,ak0248rx0ply,2024-07-09T02:32:43.289Z,"12 km WSW of Kenai, Alaska",earthquake,,0.9,,,automatic,ak,ak
2024-07-09T02:18:06.840Z,19.3996658325195,-155.285507202148,0.639999985694885,1.84000003,md,14.0,59.0,0.01199,0.119999997,hv,hv74323236,2024-07-09T02:20:45.200Z,"7 km SW of Volcano, Hawaii",earthquake,0.18,0.209999993,0.170000002,11.0,automatic,hv,hv
2024-07-09T02:17:28.511Z,38.2328,-118.8123,0.0,1.3,ml,8.0,119.16,0.242,0.2382,nn,nn00880611,2024-07-09T02:20:04.073Z,"36 km NE of Mono City, California",earthquake,,6.9,0.33,6.0,automatic,nn,nn
2024-07-08T13:18:42.200Z,54.5563333333333,-163.526,12.33,1.11,ml,12.0,214.0,0.1541,0.22,av,av93014709,2024-07-09T02:34:06.170Z,"33 km SSW of False Pass, Alaska",earthquake,1.0,0.71,0.278784992134694,13.0,reviewed,av,av
2024-07-08T13:01:40.240Z,58.2981666666667,-154.832833333333,5.97,-0.5,ml,7.0,227.0,0.0867,0.07,av,av93014714,2024-07-09T02:39:31.590Z,"84 km NNW of Karluk, Alaska",earthquake,0.57,0.81,0.100552495079596,7.0,reviewed,av,av
2024-07-08T12:50:23.090Z,53.8691666666667,-166.752833333333,5.98,-0.94,ml,6.0,95.0,0.04212,0.09,av,av93189931,2024-07-09T02:22:21.520Z,"14 km W of Dutch Harbor, Alaska",earthquake,0.38,0.72,0.131180246800341,6.0,reviewed,av,av
2024-07-08T13:02:09.970Z,58.2971666666667,-154.829833333333,7.35,-0.43,ml,7.0,228.0,0.0874,0.11,av,av93014719,2024-07-09T02:45:23.150Z,"84 km NNW of Karluk, Alaska",earthquake,0.6,0.69,0.100274172159638,7.0,reviewed,av,av
2024-07-09T02:59:39.114Z,60.1979,-151.0595,166.4,1.6,ml,,,,1.2,ak,ak0248rx6vsn,2024-07-09T03:02:17.801Z,"18 km ESE of Clam Gulch, Alaska",earthquake,,3.2,,,automatic,ak,ak
2024-07-09T02:57:28.728Z,63.0559,-150.4036,81.4,1.2,ml,,,,0.62,ak,ak0248rx6fk8,2024-07-09T02:59:32.732Z,"65 km NNE of Petersville, Alaska",earthquake,,0.9,,,automatic,ak,ak
2024-07-09T02:51:50.463Z,63.0855,-151.3479,0.0,1.3,ml,,,,0.49,ak,ak0248rx56xy,2024-07-09T02:54:08.399Z,"54 km SSE of Denali National Park, Alaska",earthquake,,0.5,,,automatic,ak,ak
2024-07-08T13:24:59.380Z,58.0623333333333,-155.445666666667,4.25,0.29,ml,8.0,184.0,0.06951,0.23,av,av93014729,2024-07-09T02:58:46.860Z,"80 km NW of Karluk, Alaska",earthquake,0.77,1.11,0.298848919149838,9.0,reviewed,av,av
2024-07-08T13:22:42.830Z,53.87,-166.748833333333,6.49,-0.9,ml,6.0,97.0,0.03961,0.12,av,av93014724,2024-07-09T02:51:29.860Z,"13 km W of Dutch Harbor, Alaska",earthquake,0.41,0.79,0.166030897637279,6.0,reviewed,av,av
2024-07-09T03:19:20.800Z,38.7934989929199,-122.828002929688,1.83000004291534,0.44,md,7.0,146.0,0.005494,0.01,nc,nc75032612,2024-07-09T03:20:58.200Z,"6 km WNW of The Geysers, CA",earthquake,0.45,1.52999997,0.19,8.0,automatic,nc,nc
2024-07-09T03:16:35.023Z,65.1338,-154.6692,4.0,1.9,ml,,,,0.5,ak,ak0248rxj3am,2024-07-09T03:19:09.536Z,"58 km NE of Ruby, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-07-09T03:09:58.206Z,60.6351,-144.8321,0.0,1.7,ml,,,,1.21,ak,ak0248rxhn2k,2024-07-09T03:12:10.248Z,"51 km E of Cordova, Alaska",earthquake,,0.4,,,automatic,ak,ak
2024-07-08T15:20:12.910Z,54.5421666666667,-163.515166666667,11.9,1.5,ml,8.0,264.0,0.1676,0.17,av,av93190041,2024-07-09T03:21:33.750Z,"35 km S of False Pass, Alaska",earthquake,0.9,0.68,0.205690661643354,9.0,reviewed,av,av
2024-07-08T14:19:59.170Z,58.2928333333333,-154.8205,6.16,-0.19,ml,9.0,205.0,0.091,0.09,av,av93190001,2024-07-09T03:09:39.710Z,"83 km NNW of Karluk, Alaska",earthquake,0.55,0.96,0.272693092820232,9.0,reviewed,av,av
2024-07-09T03:27:54.970Z,33.9628333,-116.6663333,12.16,0.88,ml,41.0,69.0,0.07702,0.14,ci,ci40652991,2024-07-09T03:34:20.432Z,"12 km ENE of Cabazon, CA",earthquake,0.16,0.51,0.108,24.0,automatic,ci,ci
2024-07-08T16:35:44.460Z,53.934,-166.5375,10.6,-0.18,ml,7.0,235.0,0.0911,0.19,av,av93190091,2024-07-09T03:31:42.570Z,"4 km N of Dutch Harbor, Alaska",earthquake,0.74,1.16,0.0778908554587942,7.0,reviewed,av,av
2024-07-09T03:37:36.950Z,38.835334777832,-122.800003051758,2.24000000953674,1.66,md,35.0,38.0,0.008144,0.03,nc,nc75032632,2024-07-09T03:40:58.990Z,"7 km WNW of Cobb, CA",earthquake,0.17,0.319999993,0.11,34.0,automatic,nc,nc
2024-07-09T03:54:07.431Z,35.02978516,-97.74234772,3.011186123,2.05,ml,53.0,31.79873657,0.1251285374,0.8757023133,ok,ok2024njlh,2024-07-09T04:01:09.259Z,"10 km W of Dibble, Oklahoma",earthquake,1.903310715,1.287769249,0.24,36.0,automatic,ok,ok
2024-07-09T03:49:35.790Z,38.8380012512207,-122.811996459961,1.8400000333786,0.71,md,10.0,61.0,0.01466,0.01,nc,nc75032647,2024-07-09T03:51:12.774Z,"8 km WNW of Cobb, CA",earthquake,0.36,1.30999994,0.18,10.0,automatic,nc,nc
2024-07-09T03:29:24.147Z,29.1,-97.857,5.096,1.7,ml,17.0,99.0,0.1,0.6,tx,tx2024njkm,2024-07-09T03:56:04.343Z,"18 km SSE of Stockdale, Texas",earthquake,0.0,2.16357195971799,0.1,13.0,automatic,tx,tx
2024-07-09T04:17:02.926Z,61.5969,-151.3784,0.0,1.8,ml,,,,0.73,ak,ak0248ry4o50,2024-07-09T04:19:23.217Z,"43 km S of Skwentna, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-07-09T03:58:23.990Z,19.3811664581299,-155.265167236328,0.159999996423721,1.75999999,md,18.0,62.0,0.009684,0.180000007,hv,hv74323386,2024-07-09T04:01:03.210Z,"7 km SSW of Volcano, Hawaii",earthquake,0.17,0.200000003,0.379999995,13.0,automatic,hv,hv
2024-07-09T03:57:23.813Z,64.9699,-151.2992,12.2,0.9,ml,,,,0.67,ak,ak0248rxrus4,2024-07-09T03:59:42.672Z,"31 km W of Manley Hot Springs, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-07-08T12:01:26.990Z,37.5961666666667,-118.9925,0.67,-0.19,md,9.0,204.0,0.02826,0.05,nc,nc75032332,2024-07-09T04:13:33.217Z,"5 km SSW of Mammoth Lakes, CA",earthquake,0.51,0.67,0.347,6.0,reviewed,nc,nc
2024-07-09T04:22:04.253Z,58.3359,-133.4344,0.0,2.6,ml,,,,0.97,ak,ak0248ry5qu9,2024-07-09T04:24:28.731Z,"57 km E of Juneau, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-07-09T04:37:19.258Z,61.5113,-146.5329,24.3,1.1,ml,,,,0.66,ak,ak0248ry8zpx,2024-07-09T04:39:02.520Z,"43 km NNW of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-07-09T04:31:13.210Z,33.9783325,-116.6084976,8.8,1.19,ml,15.0,191.0,0.1614,0.39,ci,ci40653023,2024-07-09T04:33:19.582Z,"8 km SSW of Morongo Valley, CA",earthquake,1.3,4.57,0.274,3.0,automatic,ci,ci
2024-07-09T04:08:40.216Z,-27.682,-13.4248,10.0,5.1,mb,25.0,86.0,34.971,0.75,us,us7000mxyi,2024-07-09T04:41:33.040Z,southern Mid-Atlantic Ridge,earthquake,15.36,1.872,0.131,19.0,reviewed,us,us
2024-07-09T04:45:17.683Z,59.2756,-154.7373,8.1,1.1,ml,,,,0.69,ak,ak0248ryapbs,2024-07-09T04:47:19.367Z,"18 km S of Kokhanok, Alaska",earthquake,,0.9,,,automatic,ak,ak
2024-07-08T23:39:13.660Z,46.212,-122.18066666666668,7.25,0.55,ml,16.0,92.0,0.01203,0.13,uw,uw62022781,2024-07-09T04:51:17.570Z,"39 km S of Morton, Washington",earthquake,0.32,0.37,0.2048529869867662,7.0,reviewed,uw,uw
2024-07-09T04:51:47.510Z,19.2058334350586,-155.470672607422,33.1699981689453,1.82000005,md,35.0,94.0,0.05007,0.100000001,hv,hv74323481,2024-07-09T04:53:30.280Z,"0 km ENE of Pāhala, Hawaii",earthquake,0.57,0.649999976,0.310000002,8.0,automatic,hv,hv
2024-07-09T02:43:59.520Z,46.19566666666667,-122.18033333333334,7.56,0.08,ml,7.0,138.0,0.05117,0.08,uw,uw62022846,2024-07-09T04:59:56.590Z,"37 km NNE of Amboy, Washington",earthquake,0.37,0.73,0.0389465588432493,3.0,reviewed,uw,uw
2024-07-09T05:17:51.160Z,38.7779998779297,-122.758666992188,1.14999997615814,1.19,md,12.0,60.0,0.009135,0.02,nc,nc75032652,2024-07-09T05:19:29.366Z,"0 km WNW of The Geysers, CA",earthquake,0.29,0.460000008,0.16,12.0,automatic,nc,nc
2024-07-09T03:02:29.888Z,-30.8991,-70.8409,91.072,4.3,mb,29.0,132.0,0.144,0.8,us,us7000mxy6,2024-07-09T05:18:17.040Z,"25 km SSE of Monte Patria, Chile",earthquake,8.19,5.132,0.307,3.0,reviewed,us,us
2024-07-08T22:59:30.700Z,43.05883333333333,-124.70066666666666,22.03,1.84,ml,15.0,244.0,0.2158,0.32,uw,uw62022771,2024-07-09T05:08:11.360Z,"24 km WSW of Bandon, Oregon",earthquake,1.3,1.93,0.1075507232958677,8.0,reviewed,uw,uw
2024-07-09T05:27:09.200Z,33.686,-116.7573333,14.97,0.35,ml,15.0,142.0,0.04388,0.11,ci,ci40653047,2024-07-09T05:33:08.818Z,"7 km SSW of Idyllwild, CA",earthquake,0.26,0.49,0.266,4.0,automatic,ci,ci
2024-07-09T05:23:38.950Z,33.5081667,-116.7663333,3.37,0.25,ml,21.0,64.0,0.03548,0.14,ci,ci40653039,2024-07-09T05:29:51.997Z,"10 km WSW of Anza, CA",earthquake,0.2,0.47,0.127,4.0,automatic,ci,ci
2024-07-09T05:42:37.230Z,19.4346675872803,-155.199996948242,-0.629999995231628,1.94,ml,8.0,323.0,0.04107,0.379999995,hv,hv74323561,2024-07-09T05:45:19.030Z,"3 km ESE of Volcano, Hawaii",earthquake,3.25,8.82999992,0.15,4.0,automatic,hv,hv
2024-07-09T05:51:24.160Z,38.7968330383301,-122.78133392334,2.98000001907349,0.4,md,8.0,140.0,0.006308,0.02,nc,nc75032657,2024-07-09T05:52:59.490Z,"3 km NNW of The Geysers, CA",earthquake,0.63,1.49000001,0.26,8.0,automatic,nc,nc
2024-07-09T05:50:02.075Z,37.1599,-115.4829,1.8,0.5,ml,8.0,302.52000000000004,0.401,0.2558,nn,nn00880614,2024-07-09T05:52:34.377Z,"36 km SW of Alamo, Nevada",earthquake,,24.2,0.48,6.0,automatic,nn,nn
2024-07-09T06:09:16.400Z,19.3881664276123,-155.244003295898,1.55999994277954,2.12,ml,33.0,50.0,0.007386,0.200000003,hv,hv74323601,2024-07-09T06:11:55.050Z,"6 km S of Volcano, Hawaii",earthquake,0.24,0.170000002,0.34,18.0,automatic,hv,hv
2024-07-09T06:04:32.370Z,17.9276666666667,-66.8935,12.26,2.32,md,8.0,224.0,0.04658,0.11,pr,pr71454858,2024-07-09T06:11:41.550Z,"5 km SSE of Guánica, Puerto Rico",earthquake,1.15,0.44,0.0106454807846315,3.0,reviewed,pr,pr
2024-07-09T06:01:15.900Z,38.8351669311523,-122.788330078125,1.91999995708466,1.02,md,16.0,70.0,0.003599,0.02,nc,nc75032662,2024-07-09T06:02:54.728Z,"6 km WNW of Cobb, CA",earthquake,0.25,0.449999988,0.1,16.0,automatic,nc,nc
2024-07-09T05:57:41.594Z,63.0029,-150.0046,0.0,1.8,ml,,,,0.69,ak,ak0248ryyrdb,2024-07-09T06:00:15.644Z,"61 km N of Chase, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-07-09T06:33:48.660Z,19.3773326873779,-155.215667724609,1.66999995708466,2.02,ml,31.0,58.0,0.003533,0.209999993,hv,hv74323646,2024-07-09T06:36:26.410Z,"7 km SSE of Volcano, Hawaii",earthquake,0.38,0.239999995,0.28,12.0,automatic,hv,hv
2024-07-09T06:29:54.300Z,37.5295,-117.9742,2.1,1.3,ml,9.0,150.60000000000002,0.162,0.1813,nn,nn00880616,2024-07-09T06:32:34.590Z,"17 km SSE of Dyer, Nevada",earthquake,,4.3,0.23,8.0,automatic,nn,nn
2024-07-09T06:28:22.010Z,38.7998352050781,-122.752334594727,1.96000003814697,1.08,md,14.0,98.0,0.005818,0.02,nc,nc75032667,2024-07-09T06:29:59.036Z,"3 km NNE of The Geysers, CA",earthquake,0.28,0.569999993,0.15,17.0,automatic,nc,nc
2024-07-09T06:27:27.913Z,63.141,-149.2258,68.7,1.1,ml,,,,0.7,ak,ak0248rzdqfr,2024-07-09T06:29:09.573Z,"31 km SSW of Cantwell, Alaska",earthquake,,0.6,,,automatic,ak,ak
2024-07-09T06:26:33.930Z,19.386999130249,-155.246337890625,0.879999995231628,2.74,ml,40.0,44.0,0.004922,0.239999995,hv,hv74323641,2024-07-09T06:29:13.560Z,"6 km SSW of Volcano, Hawaii",earthquake,0.25,0.129999995,0.45,32.0,automatic,hv,hv
2024-07-09T06:26:16.170Z,19.3886661529541,-155.256500244141,0.910000026226044,2.78,ml,13.0,67.0,0.005819,0.109999999,hv,hv74323636,2024-07-09T06:28:53.740Z,"6 km SSW of Volcano, Hawaii",earthquake,0.17,0.189999998,0.44,30.0,automatic,hv,hv
2024-07-09T06:21:08.340Z,35.963,-117.4636667,2.48,1.65,ml,29.0,73.0,0.1522,0.15,ci,ci40653063,2024-07-09T06:27:33.726Z,"22 km NNW of Searles Valley, CA",earthquake,0.24,0.81,0.153,25.0,automatic,ci,ci
2024-07-09T06:45:30.530Z,19.3715000152588,-155.219161987305,1.69000005722046,1.75,ml,22.0,77.0,0.004137,0.119999997,hv,hv74323671,2024-07-09T06:48:07.530Z,"8 km S of Volcano, Hawaii",earthquake,0.33,0.200000003,0.13,9.0,automatic,hv,hv
2024-07-09T06:43:18.370Z,19.3665008544922,-155.210662841797,1.62000000476837,2.29,ml,34.0,56.0,0.008565,0.239999995,hv,hv74323666,2024-07-09T06:45:54.750Z,"8 km SSE of Volcano, Hawaii",earthquake,0.43,0.289999992,0.61,21.0,automatic,hv,hv
2024-07-09T06:39:42.210Z,19.3716659545898,-155.216003417969,1.69000005722046,3.0,md,44.0,53.0,0.002161,0.239999995,hv,hv74323661,2024-07-09T06:45:15.467Z,"8 km SSE of Volcano, Hawaii",earthquake,0.35,0.300000012,0.460000008,26.0,automatic,hv,hv
2024-07-09T06:38:59.820Z,19.3736667633057,-155.214340209961,1.95000004768372,2.7,ml,10.0,296.0,0.001101,0.100000001,hv,hv74323656,2024-07-09T06:49:58.935Z,"7 km SSE of Volcano, Hawaii",earthquake,0.59,0.409999996,0.7,24.0,automatic,hv,hv
2024-07-08T21:28:19.700Z,37.5026666666667,-118.780833333333,4.16,0.81,md,13.0,214.0,0.07041,0.02,nc,nc75032522,2024-07-09T06:57:12.619Z,"11 km WSW of Toms Place, CA",earthquake,1.01,0.83,0.124,8.0,reviewed,nc,nc
2024-07-09T07:13:38.428Z,63.9755,-149.7878,13.1,1.0,ml,,,,0.31,ak,ak0248rzw6tu,2024-07-09T07:15:34.547Z,"33 km W of Ferry, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-07-09T07:08:59.817Z,60.0429,-141.6843,4.8,2.2,ml,,,,0.89,ak,ak0248rzv5wd,2024-07-09T07:11:22.334Z,"122 km WNW of Yakutat, Alaska",earthquake,,0.2,,,automatic,ak,ak
2024-07-09T07:07:21.101Z,35.48311996,-98.04766846,3.638582468,1.88,ml,14.0,106.8191452,0.06057485193,0.5876963676,ok,ok2024njrr,2024-07-09T07:14:48.955Z,"10 km WSW of El Reno, Oklahoma",earthquake,4.07615581,2.786994363,0.15,14.0,automatic,ok,ok
2024-07-09T07:06:03.347Z,59.9914,-141.5591,17.7,2.2,ml,,,,0.48,ak,ak0248rzum3y,2024-07-09T07:07:48.772Z,"114 km WNW of Yakutat, Alaska",earthquake,,0.2,,,automatic,ak,ak
2024-07-09T06:59:37.540Z,33.8786667,-117.8061667,5.49,1.01,ml,26.0,77.0,0.04927,0.19,ci,ci40653071,2024-07-09T07:06:01.126Z,"1 km SSE of Yorba Linda, CA",earthquake,0.23,0.36,0.249,37.0,automatic,ci,ci
2024-07-09T06:57:57.870Z,19.38450050354,-155.260162353516,0.419999986886978,2.24,ml,35.0,40.0,0.008417,0.189999998,hv,hv74323706,2024-07-09T07:00:33.580Z,"7 km SSW of Volcano, Hawaii",earthquake,0.18,0.140000001,0.32,17.0,automatic,hv,hv
2024-07-09T06:57:13.642Z,31.594,-103.922,4.7192,2.5,ml,16.0,91.0,0.0,0.3,tx,tx2024njri,2024-07-09T07:06:18.449Z,"32 km WSW of Mentone, Texas",earthquake,0.0,1.29968086873862,0.2,13.0,automatic,tx,tx
2024-07-09T07:38:52.400Z,38.8176651000977,-122.825836181641,1.94000005722046,0.76,md,8.0,117.0,0.009011,0.01,nc,nc75032682,2024-07-09T07:40:30.554Z,"8 km NW of The Geysers, CA",earthquake,0.5,1.16999996,0.5,10.0,automatic,nc,nc
2024-07-09T08:16:52.280Z,60.0926,-148.0305,14.4,1.8,ml,,,,0.56,ak,ak0248s0iang,2024-07-09T08:19:09.963Z,"3 km NNW of Chenega, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-07-09T08:01:47.260Z,19.2496662139893,-154.994338989258,39.6199989318848,1.97000003,md,43.0,235.0,0.1412,0.109999999,hv,hv74323856,2024-07-09T08:03:25.130Z,"25 km SSW of Leilani Estates, Hawaii",earthquake,0.61,0.689999998,0.239999995,9.0,automatic,hv,hv
2024-07-09T07:40:02.552Z,31.42,-103.519,4.7258,1.8,ml,11.0,114.0,0.0,0.7,tx,tx2024njst,2024-07-09T07:57:37.123Z,"2 km W of Pecos, Texas",earthquake,0.0,1.61317772336846,0.2,9.0,automatic,tx,tx
2024-07-08T09:44:05.300Z,37.2763333333333,-121.656166666667,1.03,1.03,md,28.0,41.0,0.02197,0.07,nc,nc75032282,2024-07-09T08:16:06.163Z,"16 km ESE of Seven Trees, CA",earthquake,0.14,0.33,0.142,22.0,reviewed,nc,nc
2024-07-09T08:11:13.843Z,31.454,-103.564,8.4498,1.6,ml,9.0,128.0,0.0,0.3,tx,tx2024njtu,2024-07-09T08:29:47.516Z,"7 km WNW of Pecos, Texas",earthquake,0.0,4.97311478363863,0.2,7.0,automatic,tx,tx
2024-07-08T10:00:59.180Z,37.7396666666667,-122.549,11.17,1.21,md,39.0,174.0,0.08078,0.12,nc,nc75032292,2024-07-09T08:39:24.090Z,"4 km WNW of San Francisco Zoo, CA",earthquake,0.26,0.44,0.168,25.0,reviewed,nc,nc
2024-07-09T09:02:24.827Z,58.3376,-133.2812,0.0,2.3,ml,,,,0.96,ak,ak0248s10o42,2024-07-09T09:07:42.469Z,"66 km E of Juneau, Alaska",earthquake,,0.4,,,automatic,ak,ak
2024-07-09T08:59:52.037Z,63.2283,-151.2934,0.8,1.2,ml,,,,0.53,ak,ak0248s0rifb,2024-07-09T09:02:13.009Z,"40 km SSE of Denali National Park, Alaska",earthquake,,0.4,,,automatic,ak,ak
2024-07-09T08:56:31.470Z,33.5326667,-116.447,6.1,0.48,ml,21.0,50.0,0.02005,0.14,ci,ci40653095,2024-07-09T09:06:17.635Z,"19 km SW of La Quinta, CA",earthquake,0.23,0.47,0.145,4.0,automatic,ci,ci
2024-07-09T08:56:08.310Z,37.9073333740234,-118.665168762207,8.36999988555908,1.66,md,20.0,143.0,0.2243,0.04,nc,nc75032697,2024-07-09T08:58:56.011Z,"38 km NNE of Toms Place, CA",earthquake,0.39,2.33999991,0.13,16.0,automatic,nc,nc
2024-07-09T08:55:59.770Z,36.6161651611328,-121.26016998291,5.21999979019165,1.72,md,19.0,101.0,0.04417,0.2,nc,nc75032692,2024-07-09T08:57:36.053Z,"14 km NW of Pinnacles, CA",earthquake,0.55,1.86000001,0.21,16.0,automatic,nc,nc
2024-07-09T09:19:49.950Z,19.3840007781982,-155.245330810547,0.839999973773956,1.8,ml,12.0,98.0,0.005841,0.140000001,hv,hv74323971,2024-07-09T09:22:43.330Z,"6 km S of Volcano, Hawaii",earthquake,0.25,0.209999993,0.21,10.0,automatic,hv,hv
